feature,l2f_126v127,l2f_126v382,l2f_127v382,gene_name,gene_biotype,cons_phyloP,pres_phyloP,cons_phastCons,pres_phastCons
WBGene00195354,NA,NA,NA,ZK593.13,ncRNA,1.0239724137931,145,0.786448275862069,145
WBGene00195355,0.902077024091343,3.14206671838476,NA,Y92H12A.8,ncRNA,5.11664444444444,90,0.974622222222222,90
WBGene00195356,1.03000981598592,1.7929710892178,0.647579333250224,F57H12.10,ncRNA,0.953441095890411,365,0.657219178082192,365
WBGene00195357,NA,NA,NA,F52E10.6,ncRNA,4.83166666666667,90,0.947922222222222,90
WBGene00195358,-1.68885345542264,-0.00636986135911305,1.56088135460674,B0507.13,ncRNA,1.75228846153846,52,0.991846153846154,52
WBGene00195359,-2.67479010820177,2.96622402011836,5.46750615634404,R07G3.10,ncRNA,0.996276150627615,239,0.903317991631799,239
WBGene00195360,-3.87544533823163,-0.35688380419429,3.27644216783062,K05B2.6,ncRNA,1.02052093023256,430,0.875209302325581,430
WBGene00195361,NA,-1.41124260332103,0.752324982709383,C24E9.1,ncRNA,0.284283018867925,53,0.723056603773585,53
WBGene00195362,-3.52312783304848,NA,3.43223549472254,Y82E9BR.26,ncRNA,0.232373333333333,150,0.31074,150
WBGene00195363,-4.83080201950995,-1.09930685632691,3.65193104577513,M01H9.6,ncRNA,0.442125,208,0.412302884615385,208
WBGene00195364,0.982900269584419,3.25116749753046,NA,M01G4.3,ncRNA,1.16185897435897,78,0.99848717948718,78
WBGene00195365,-0.282019887234236,3.91271595339009,4.21999312708577,F45E4.15,ncRNA,1.17580454545455,220,0.947822727272727,220
WBGene00195366,-0.214828053852327,2.02826657065071,NA,C50F4.17,ncRNA,1.16588194444444,144,0.994854166666667,144
WBGene00195367,NA,-1.41124260332103,0.752324982709383,B0524.7,ncRNA,NA,0,NA,0
WBGene00195368,2.35397861942917,4.65369305587637,NA,F28F5.8,ncRNA,1.08628292682927,205,0.802492682926829,205
WBGene00195369,NA,NA,NA,Y65B4BL.8,ncRNA,NA,0,NA,0
WBGene00195370,-3.22137991863945,-0.925912707548157,2.19423674396782,F29B9.13,ncRNA,1.29874380165289,121,0.993719008264463,121
WBGene00195371,NA,NA,NA,C30C11.5,ncRNA,0.86171875,192,0.810098958333333,192
WBGene00195372,0.191437031846153,-2.43977733840251,-2.85107431621963,C05E11.9,ncRNA,1.65558015267176,131,0.999541984732824,131
WBGene00195373,-0.214828053852327,2.02826657065071,NA,F56F10.7,ncRNA,0.967262857142857,175,0.911325714285714,175
WBGene00195374,-0.985144735129074,1.28587432106872,NA,R10E8.10,ncRNA,NA,0,NA,0
WBGene00195375,NA,NA,NA,C34E7.6,ncRNA,0.881864285714286,140,0.858428571428571,140
WBGene00195376,NA,NA,NA,F16F9.6,ncRNA,1.24643902439024,123,0.93930081300813,123
WBGene00195377,NA,NA,NA,F45B8.6,ncRNA,NA,0,NA,0
WBGene00195378,-5.38892113136376,-1.41124260332103,3.9022972655994,T19E7.22,ncRNA,1.39833823529412,68,0.986514705882353,68
WBGene00195379,-0.985144735129074,1.28587432106872,NA,ZK945.10,ncRNA,1.07858389261745,149,0.939577181208054,149
WBGene00195380,-0.430107613214891,-1.10832117780749,-0.74603896203245,C52G5.4,ncRNA,0.63688,150,0.45014,150
WBGene00195381,NA,NA,NA,C53D6.17,ncRNA,0.602885245901639,61,0.989491803278689,61
WBGene00195382,0.00286634761053293,0.605877825916634,0.497383278256537,F29F11.7,ncRNA,1.28639554317549,359,0.985715877437326,359
WBGene00195383,3.80354100972718,6.05695178657155,NA,C09B8.10,ncRNA,1.56728915662651,83,0.997457831325301,83
WBGene00195384,-4.44129542251927,1.92442637868158,6.36345704397859,T13H10.4,ncRNA,1.19599180327869,122,0.930319672131148,122
WBGene00195385,-1.80735584354061,-1.52900923563075,0.163736489649305,ZK867.5,ncRNA,1.28897183098592,142,0.875422535211268,142
WBGene00195386,NA,-2.37210785871853,-0.186327004760727,T09E8.6,ncRNA,1.13072972972973,148,0.894790540540541,148
WBGene00195387,-1.86342942251325,-2.77273636709183,-1.04265656426277,F02D10.10,ncRNA,2.22895555555556,180,0.93205,180
WBGene00195388,-0.985144735129074,1.28587432106872,NA,F12D9.3,ncRNA,1.29527528089888,178,0.985573033707865,178
WBGene00195389,NA,-1.41124260332103,0.752324982709383,F54E4.5,ncRNA,1.11575117370892,213,0.990492957746479,213
WBGene00195390,-2.25473507745156,1.28587432106872,3.43223549472254,ZC518.6,ncRNA,0.784931506849315,219,0.784648401826484,219
WBGene00195391,NA,NA,NA,F46H6.7,ncRNA,1.83592727272727,55,0.999254545454546,55
WBGene00195392,NA,-1.41124260332103,0.752324982709383,C07E3.13,ncRNA,0.943496350364963,137,0.988678832116788,137
WBGene00195393,1.05438540635453,8.01584372731775,6.78378329623119,F28E10.6,ncRNA,1.05867796610169,118,0.914449152542373,118
WBGene00195394,-2.37387028081653,1.92442637868158,4.21999312708577,F32H2.13,ncRNA,1.42098540145985,137,0.975357664233577,137
WBGene00195395,-2.24725032780971,2.02826657065071,4.21999312708577,C41A3.3,ncRNA,1.11754545454545,275,0.760563636363636,275
WBGene00195396,-0.214828053852327,2.02826657065071,NA,ZK40.4,ncRNA,1.22251162790698,129,0.970705426356589,129
WBGene00195397,-0.214828053852327,2.02826657065071,NA,C54G7.5,ncRNA,1.73726618705036,139,0.999928057553957,139
WBGene00195398,-0.985144735129074,-0.138436462373027,0.752324982709383,F55B12.12,ncRNA,0.691989010989011,182,0.465241758241758,182
WBGene00195399,-0.214828053852327,-0.35688380419429,-0.186327004760727,F35G2.7,ncRNA,1.31553333333333,150,0.959246666666667,150
WBGene00195400,NA,-1.47527105571382,0.651955664616547,B0379.8,ncRNA,1.19492207792208,77,0.988415584415584,77
WBGene00195401,0.348697721676048,2.60412538793249,NA,C06G1.7,ncRNA,0.899545454545455,143,0.770643356643357,143
WBGene00195402,-0.214828053852327,2.02826657065071,NA,F44A6.7,ncRNA,1.43229292929293,99,0.999333333333333,99
WBGene00195403,NA,NA,NA,F28C1.10,ncRNA,1.08359848484848,132,0.99830303030303,132
WBGene00195404,-3.03430787360009,2.02826657065071,4.89255336081734,C10E2.7,ncRNA,0.824910344827586,145,0.690337931034483,145
WBGene00195405,1.81944949142175,0.0802290040474084,-1.76514079388951,F59C6.17,ncRNA,0.800216216216216,222,0.800684684684685,222
WBGene00195406,-4.56559822070364,-3.69688150150603,0.751553269880646,B0350.67,ncRNA,0.774245762711864,236,0.803546610169492,236
WBGene00195407,1.1529403837981,-0.326535994732211,-1.50276469818386,F08G5.9,ncRNA,0.282174496644295,149,0.626892617449664,149
WBGene00195408,0.902077024091343,3.14206671838476,NA,F10C1.11,ncRNA,1.28711347517731,141,0.941475177304964,141
WBGene00195409,0.48792714761698,2.77915252949523,NA,T10A3.2,ncRNA,0.700752941176471,85,0.629647058823529,85
WBGene00195410,0.902077024091343,0.165035262283064,-0.768329812937263,C39B5.15,ncRNA,NA,0,NA,0
WBGene00195411,NA,NA,NA,Y17G7A.2,ncRNA,1.40994736842105,76,0.880223684210526,76
WBGene00195412,-0.690452715275718,-2.34974299758529,-1.71464459700941,K03H1.16,ncRNA,1.21572,150,0.968,150
WBGene00195413,NA,-1.41124260332103,0.752324982709383,D1022.11,ncRNA,1.18265714285714,140,0.904621428571429,140
WBGene00195414,-2.41476136268331,2.96622402011836,5.20526257410996,C33F10.16,ncRNA,0.59706,150,0.886673333333333,150
WBGene00195415,-0.214828053852327,2.02826657065071,NA,C15F1.12,ncRNA,0.703780952380952,105,0.798390476190476,105
WBGene00195416,-0.214828053852327,2.02826657065071,NA,C25F6.9,ncRNA,0.716673333333333,150,0.694866666666667,150
WBGene00195417,0.48792714761698,0.393974459461095,-0.186327004760727,C16C2.5,ncRNA,0.909957364341085,258,0.955573643410853,258
WBGene00195418,NA,NA,NA,F48C5.3,ncRNA,0.739193103448276,145,0.442075862068965,145
WBGene00195419,-2.884009309844,2.02826657065071,4.77545091512986,R173.5,ncRNA,NA,0,NA,0
WBGene00195420,NA,-1.41124260332103,0.752324982709383,T10B5.12,ncRNA,0.155603174603175,63,0.615126984126984,63
WBGene00195421,NA,NA,NA,T25F10.7,ncRNA,1.16492307692308,234,0.979867521367521,234
WBGene00195422,-0.214828053852327,2.02826657065071,NA,Y111B2A.31,ncRNA,NA,0,NA,0
WBGene00195423,-7.43784832063656,NA,7.36618227677813,F55C10.7,ncRNA,0.769029850746269,134,0.759820895522388,134
WBGene00195424,-2.16439789811819,-0.416569331219521,1.69661146188261,Y48G8AL.17,ncRNA,0.774554794520548,292,0.414606164383562,292
WBGene00195425,-2.24666716074899,1.71775826308907,3.9022972655994,ZC8.7,ncRNA,0.845632183908046,174,0.719367816091954,174
WBGene00195426,-0.116461904567886,4.0657967240126,4.21999312708577,C10H11.11,ncRNA,1.16521276595745,141,0.928971631205674,141
WBGene00195427,-3.54443513313935,-1.04385648832359,2.46213996582571,F02A9.8,ncRNA,0.713263157894737,133,0.701736842105263,133
WBGene00195428,NA,-1.47527105571382,0.651955664616547,F55E10.8,ncRNA,1.66285294117647,68,1,68
WBGene00195429,-0.214828053852327,-0.35688380419429,-0.186327004760727,C45B2.9,ncRNA,1.46480729166667,192,0.999286458333333,192
WBGene00195430,-0.920893311874915,1.11575917544643,1.91765872445196,C25F6.10,ncRNA,1.51568527918782,197,0.989121827411167,197
WBGene00195431,1.34487646354529,-1.43422233020531,-2.85750024790528,W02F12.9,ncRNA,2.47775694444444,144,0.775194444444444,144
WBGene00195432,-4.60244180219361,-1.41124260332103,3.07981558481663,C56E6.10,ncRNA,1.05278523489933,149,0.791624161073825,149
WBGene00195433,NA,-2.37210785871853,-0.186327004760727,F41D9.6,ncRNA,4.35681052631579,95,0.99941052631579,95
WBGene00195434,0.902077024091343,3.14206671838476,NA,K07E8.13,ncRNA,NA,0,NA,0
WBGene00195435,-2.25473507745156,1.28587432106872,3.43223549472254,K01A6.9,ncRNA,0.89390780141844,141,0.891723404255319,141
WBGene00195436,1.1529403837981,3.40138900545078,NA,Y69A2AR.37,ncRNA,0.304470187393526,587,0.425851788756388,587
WBGene00195437,NA,NA,NA,T07D3.10,ncRNA,0.480353535353535,99,0.920919191919192,99
WBGene00195438,-0.214828053852327,2.02826657065071,NA,K08H10.13,ncRNA,0.111328888888889,225,0.5436,225
WBGene00195439,-5.38892113136376,NA,5.33175225970542,T27A8.6,ncRNA,0.12646017699115,113,0.659389380530973,113
WBGene00195440,-4.2858814055866,NA,4.21999312708577,F59B2.16,ncRNA,1.39617475728155,103,0.982203883495146,103
WBGene00195441,-0.935146619967971,0.387142224645856,1.28517848576145,F07A11.9,ncRNA,1.25143378995434,219,0.995694063926941,219
WBGene00195442,NA,NA,NA,C54D10.15,ncRNA,1.37512658227848,79,0.999544303797468,79
WBGene00195443,-0.350416637180205,1.92442637868158,NA,Y71F9B.17,ncRNA,1.12007913669065,139,0.882978417266187,139
WBGene00195444,NA,NA,NA,T15B7.18,ncRNA,0.858300492610838,203,0.813472906403941,203
WBGene00195445,-0.0817179550852589,-0.840679235315595,-0.874901078389072,Y23H5A.9,ncRNA,0.616359223300971,103,0.418572815533981,103
WBGene00195446,-0.350416637180205,1.92442637868158,NA,T01B4.4,ncRNA,5.17426966292135,89,0.95538202247191,89
WBGene00195447,NA,NA,NA,F59D12.7,ncRNA,1.13504444444444,135,0.988948148148148,135
WBGene00195448,NA,-1.41124260332103,0.752324982709383,T19B4.9,ncRNA,1.4579125,80,0.9992125,80
WBGene00195449,-3.2886077484162,2.02826657065071,5.12302914154806,F10D7.6,ncRNA,1.09852427184466,103,0.993019417475728,103
WBGene00195450,0.902077024091343,3.14206671838476,NA,F35G12.14,ncRNA,1.10362416107383,149,0.770892617449664,149
WBGene00195451,NA,NA,NA,C09B7.5,ncRNA,1.62025352112676,71,0.99969014084507,71
WBGene00195452,NA,NA,NA,D2021.5,ncRNA,0.445122641509434,212,0.455900943396226,212
WBGene00195453,-3.12003381781877,1.17521745621168,4.24622594349876,T04C12.15,ncRNA,1.0452650273224,366,0.920844262295082,366
WBGene00195454,NA,NA,NA,ZK742.8,ncRNA,0.816719178082192,146,0.762787671232877,146
WBGene00195455,0.740385625558624,-0.815134071180331,-1.69897606794193,C48E7.12,ncRNA,0.412654867256637,113,0.560398230088496,113
WBGene00195456,NA,-1.41124260332103,0.752324982709383,T06F4.5,ncRNA,1.20509049773756,221,0.901108597285068,221
WBGene00195457,1.80145863279376,-1.96857219762826,-4.01038115123619,K05D4.11,ncRNA,2.64854255319149,94,0.962691489361702,94
WBGene00195458,-1.98497634866064,0.580154131644122,2.55290846903727,K04A8.11,ncRNA,0.864883495145631,206,0.832995145631068,206
WBGene00195459,NA,-4.36804252454971,-2.17933855929019,F27D4.9,ncRNA,0.45175,68,0.526294117647059,68
WBGene00195460,NA,NA,NA,M70.6,ncRNA,0.607846153846154,52,0.984980769230769,52
WBGene00195461,-0.214828053852327,2.02826657065071,NA,F28E10.7,ncRNA,0.959105263157895,95,0.833715789473684,95
WBGene00195462,-0.0616651907817049,1.76423304008664,1.86717488747787,C52B11.6,ncRNA,0.861320895522388,134,0.703037313432836,134
WBGene00195463,1.93017336170178,-2.72794312434905,-4.72291173272332,ZK863.10,ncRNA,1.90424888888889,225,0.998937777777778,225
WBGene00195464,NA,NA,NA,B0454.13,ncRNA,NA,0,NA,0
WBGene00195465,NA,-2.99580373848775,-0.832755418203477,Y37F4.10,ncRNA,0.369088235294118,34,0.397852941176471,34
WBGene00195466,-0.214828053852327,2.02826657065071,NA,C33D12.9,ncRNA,1.40821917808219,146,0.897047945205479,146
WBGene00195467,-5.38892113136376,NA,5.33175225970542,F12D9.4,ncRNA,1.02769585253456,217,0.752327188940092,217
WBGene00195468,-4.84554296218114,NA,4.77545091512986,F53H10.4,ncRNA,0.823470149253731,134,0.761574626865672,134
WBGene00195469,3.06733204872869,5.35459810392024,NA,F46G11.8,ncRNA,1.74051530612245,196,0.998387755102041,196
WBGene00195470,-2.46403455855864,-1.83347946543856,0.563243777866111,M03F8.8,ncRNA,0.430333333333333,3,0.00633333333333333,3
WBGene00195471,NA,NA,NA,C40C9.7,ncRNA,0.977642011834319,338,0.786778106508876,338
WBGene00195472,NA,-2.95520469486072,-0.768329812937263,T21B6.6,ncRNA,1.29538461538462,52,0.993461538461538,52
WBGene00195473,-0.985144735129074,1.28587432106872,NA,F41E7.10,ncRNA,1.34049056603774,106,0.99527358490566,106
WBGene00195474,NA,NA,NA,K03H6.8,ncRNA,NA,0,NA,0
WBGene00195475,-1.31804358268429,1.15636062364681,2.4009571208875,K03H6.9,ncRNA,0.214326666666667,150,0.597733333333333,150
WBGene00195476,0.902077024091343,3.14206671838476,NA,F33D11.13,ncRNA,0.750659863945578,147,0.702292517006803,147
WBGene00195477,0.490849698145422,3.62465908343223,3.0271097996309,Y57G11C.1136,ncRNA,0.708491803278689,122,0.833114754098361,122
WBGene00195478,NA,NA,NA,F58A3.6,ncRNA,1.43138888888889,72,0.994680555555556,72
WBGene00195479,NA,NA,NA,R09F10.13,ncRNA,1.21837226277372,137,0.916941605839416,137
WBGene00195480,NA,NA,NA,F42D1.5,ncRNA,0.759688524590164,61,0.799786885245902,61
WBGene00195481,-0.498472979308014,2.31234489760118,2.805821729945,ZK867.6,ncRNA,1.13499539170507,217,0.816824884792627,217
WBGene00195482,-0.214828053852327,2.02826657065071,NA,B0350.68,ncRNA,0.943375939849624,133,0.666954887218045,133
WBGene00195483,-0.985144735129074,1.28587432106872,NA,F22A3.9,ncRNA,0.941930501930502,259,0.874320463320463,259
WBGene00195484,-2.90511164871778,1.92442637868158,4.77545091512986,K03C7.4,ncRNA,1.49663503649635,137,0.999167883211679,137
WBGene00195485,-0.224483938818756,1.57757793073177,1.71170945890307,F55A12.11,ncRNA,0.344617117117117,222,0.185072072072072,222
WBGene00195486,1.21515278418683,1.10221388159491,-0.186327004760727,ZC308.5,ncRNA,0.660055456171735,559,0.558080500894454,559
WBGene00195487,-1.18067903374579,2.37939974872805,3.43223549472254,C24A8.7,ncRNA,1.12004593639576,283,0.776286219081272,283
WBGene00195488,2.16636424183507,2.97452030733225,0.752324982709383,F20B10.5,ncRNA,1.30297,200,0.91989,200
WBGene00195489,NA,NA,NA,Y55D5A.8,ncRNA,NA,0,NA,0
WBGene00195490,NA,NA,NA,C09D8.2,ncRNA,1.32618660287081,209,0.970928229665072,209
WBGene00195491,NA,NA,NA,H03A11.4,ncRNA,0.971535714285714,140,0.976392857142857,140
WBGene00195492,NA,NA,NA,F36G3.6,ncRNA,1.00490449438202,178,0.869162921348315,178
WBGene00195493,-0.214828053852327,2.02826657065071,NA,M03D4.74,ncRNA,1.09567955801105,181,0.868828729281768,181
WBGene00195494,NA,NA,NA,F48C11.5,ncRNA,1.26326056338028,142,0.995394366197183,142
WBGene00195495,NA,NA,NA,K02B9.6,ncRNA,1.57916666666667,54,0.99512962962963,54
WBGene00195496,1.58811594024769,3.86580375734911,NA,C40C9.8,ncRNA,1.5654126984127,126,0.987063492063492,126
WBGene00195497,NA,NA,NA,C48C5.4,ncRNA,0.833801587301587,126,0.979753968253968,126
WBGene00195498,NA,-2.37210785871853,-0.186327004760727,F56D12.8,ncRNA,0.465431818181818,44,0.907386363636364,44
WBGene00195499,3.20101681979803,2.48901548380759,-0.768329812937263,H22K11.5,ncRNA,1.61199333333333,150,0.88294,150
WBGene00195500,-0.985144735129074,1.28587432106872,NA,F32G8.8,ncRNA,1.02038,150,0.97638,150
WBGene00195501,-3.01750604453682,-0.138436462373027,2.805821729945,T10B5.13,ncRNA,1.00328125,96,0.85603125,96
WBGene00195502,2.1442792655692,1.63135598275468,-0.525801111803131,Y38C1AB.9,ncRNA,2.83330666666667,150,0.9972,150
WBGene00195503,1.50216293274144,0.34138224490035,-1.18180420225369,Y110A2AL.16,ncRNA,NA,0,NA,0
WBGene00195504,NA,NA,NA,F11A6.4,ncRNA,0.41384,50,0.9525,50
WBGene00195505,-1.48440129190129,-0.939974107312886,0.497383278256537,R03D7.9,ncRNA,1.03250241545894,207,0.960405797101449,207
WBGene00195506,-1.256795768892,3.40138900545078,4.49401543643217,C08C3.6,ncRNA,0.759617449664429,149,0.858865771812081,149
WBGene00195507,NA,NA,NA,T03G11.13,ncRNA,1.07846700507614,197,0.865994923857868,197
WBGene00195508,NA,NA,NA,C11E4.9,ncRNA,1.507,133,0.986390977443609,133
WBGene00195509,-3.52312783304848,NA,3.43223549472254,C15H7.6,ncRNA,1.38258695652174,138,0.944855072463768,138
WBGene00195510,-0.350416637180205,1.92442637868158,NA,F55A8.3,ncRNA,0.608414141414141,198,0.748707070707071,198
WBGene00195511,-0.214828053852327,2.02826657065071,NA,C03C10.10,ncRNA,NA,0,NA,0
WBGene00195512,4.10628456829092,4.97242605652366,0.752324982709383,C04C11.5,ncRNA,1.47158741258741,143,0.992888111888112,143
WBGene00195513,NA,NA,NA,F38B6.9,ncRNA,0.862646666666667,150,0.707326666666667,150
WBGene00195514,NA,-1.47527105571382,0.651955664616547,Y73A3A.1,ncRNA,0.506889763779528,254,0.772437007874016,254
WBGene00195515,-0.214828053852327,2.02826657065071,NA,ZK381.34,ncRNA,1.21981920903955,177,0.907836158192091,177
WBGene00195516,NA,-1.41124260332103,0.752324982709383,M01G5.7,ncRNA,0.224681818181818,44,0.813886363636364,44
WBGene00195517,0.949359315954728,-0.458916218001865,-1.52073720027098,C05E11.10,ncRNA,1.11951388888889,144,0.948347222222222,144
WBGene00195518,-2.96512875414088,-1.39563981984685,1.45562710296081,ZK652.14,ncRNA,1.18801360544218,147,0.603360544217687,147
WBGene00195519,-0.7098621670656,0.217227128029913,0.832575319050909,Y73B3A.23,ncRNA,2.32640444444444,225,0.964888888888889,225
WBGene00195520,2.83790303670398,5.09214305674093,NA,C18F3.6,ncRNA,0.60515652173913,115,0.530982608695652,115
WBGene00195521,0.348697721676048,1.17981966415206,0.752324982709383,C06A8.13,ncRNA,1.48228099173554,121,0.998710743801653,121
WBGene00195522,-2.89050910993255,1.28587432106872,4.06456058632256,F01G12.9,ncRNA,0.884896825396825,126,0.706849206349206,126
WBGene00195523,NA,NA,NA,C43C3.5,ncRNA,1.47106,50,0.9975,50
WBGene00195524,-0.214828053852327,2.02826657065071,NA,F33C8.5,ncRNA,0.466191304347826,230,0.908678260869565,230
WBGene00195525,-0.0806129908753519,0.101168594651961,0.144824906321765,C09F9.8,ncRNA,3.25321476510067,149,0.991248322147651,149
WBGene00195526,NA,NA,NA,R07B1.15,ncRNA,0.910690909090909,110,0.695227272727273,110
WBGene00195527,0.358133428606576,3.9204616113652,3.43223549472254,C09D8.3,ncRNA,0.849541871921182,203,0.717211822660099,203
WBGene00195528,NA,NA,NA,K08B5.3,ncRNA,1.23589312977099,131,0.753251908396947,131
WBGene00195529,NA,NA,NA,F11A6.5,ncRNA,0.55221875,64,0.905015625,64
WBGene00195530,0.70300275515291,-2.63118097925887,-3.43943361751153,T04G9.8,ncRNA,0.798939698492462,199,0.616356783919598,199
WBGene00195531,NA,-1.41124260332103,0.752324982709383,C02B10.71,ncRNA,0.808354545454545,110,0.956318181818182,110
WBGene00195532,NA,NA,NA,C03F11.5,ncRNA,0.810014150943396,212,0.721811320754717,212
WBGene00195533,-0.985144735129074,1.28587432106872,NA,Y55F3BR.12,ncRNA,0.383058295964126,223,0.658542600896861,223
WBGene00195534,-0.214828053852327,2.02826657065071,NA,C29E6.8,ncRNA,1.4845472972973,148,0.943216216216216,148
WBGene00195535,NA,-1.41124260332103,0.752324982709383,B0432.17,ncRNA,NA,0,NA,0
WBGene00195536,0.70300275515291,1.54185935608424,0.752324982709383,C55A6.14,ncRNA,1.16881456953642,302,0.981248344370861,302
WBGene00195537,-0.985144735129074,1.28587432106872,NA,F10C2.9,ncRNA,1.02743795620438,137,0.748474452554745,137
WBGene00195538,-0.831095631558984,1.66728487746883,2.48986161263301,M79.6,ncRNA,1.87094117647059,102,0.999911764705882,102
WBGene00195539,-1.00442585621418,1.71775826308907,2.65036882089272,C12D8.22,ncRNA,3.39533783783784,148,0.729527027027027,148
WBGene00195540,2.10195569079853,-2.74573389551507,-4.94526830463475,T10E10.8,ncRNA,2.46428125,448,0.902089285714286,448
WBGene00195541,-4.2858814055866,NA,4.21999312708577,F56C3.11,ncRNA,NA,0,NA,0
WBGene00195542,1.50216293274144,0.22261287308605,-1.37095711848034,C24A3.10,ncRNA,0.513629107981221,213,0.711887323943662,213
WBGene00195543,-6.42158320000838,-2.98267590253945,3.35029335612448,W06H8.9,ncRNA,1.0193,140,0.916942857142857,140
WBGene00195544,NA,-4.17542314903846,-1.98705587916233,Y95B8A.13,ncRNA,4.75678021978022,91,0.999021978021978,91
WBGene00195545,-2.37387028081653,1.92442637868158,4.21999312708577,F45B8.7,ncRNA,1.03945714285714,350,0.783174285714286,350
WBGene00195546,-0.214828053852327,-0.35688380419429,-0.186327004760727,ZK1025.11,ncRNA,NA,0,NA,0
WBGene00195547,-0.935753577060236,3.25116749753046,4.06456058632256,T28B11.2,ncRNA,0.462629370629371,143,0.584615384615385,143
WBGene00195548,-3.52312783304848,NA,3.43223549472254,C16E9.8,ncRNA,1.39305633802817,142,0.993521126760563,142
